,Axial Position,External_Part_0_AC-TG,External_Part_1_GKT-TZM1-1,External_Part_2_NZ-TI,External_Part_3_HIP-1,External_Part_4_ELBOW,External_Part_5_GL-1,External_Part_6_GPA-2,Internal_Part_0_VRE-Mo-14,Internal_Part_1_CRU-Zr-D,Internal_Part_2_LID-Zr-D,Total Volume
8893,889.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8894,889.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8895,889.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8896,889.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8897,889.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8898,889.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8899,889.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8900,890.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8901,890.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8902,890.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8903,890.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8904,890.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8905,890.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8906,890.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8907,890.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8908,890.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8909,890.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8910,891.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8911,891.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8912,891.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8913,891.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8914,891.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8915,891.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8916,891.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8917,891.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8918,891.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8919,891.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8920,892.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8921,892.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8922,892.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8923,892.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8924,892.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8925,892.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8926,892.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8927,892.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8928,892.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8929,892.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8930,893.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8931,893.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8932,893.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8933,893.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8934,893.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8935,893.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8936,893.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8937,893.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8938,893.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8939,893.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8940,894.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8941,894.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8942,894.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8943,894.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8944,894.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8945,894.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8946,894.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8947,894.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8948,894.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8949,894.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8950,895.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8951,895.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8952,895.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8953,895.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8954,895.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8955,895.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8956,895.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8957,895.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8958,895.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8959,895.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8960,896.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8961,896.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8962,896.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8963,896.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8964,896.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8965,896.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8966,896.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8967,896.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8968,896.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8969,896.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8970,897.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8971,897.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8972,897.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8973,897.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8974,897.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8975,897.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8976,897.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8977,897.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8978,897.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8979,897.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8980,898.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8981,898.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8982,898.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8983,898.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8984,898.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8985,898.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8986,898.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8987,898.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8988,898.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8989,898.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8990,899.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8991,899.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8992,899.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8993,899.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8994,899.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8995,899.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8996,899.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8997,899.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8998,899.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
8999,899.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9000,900.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9001,900.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9002,900.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9003,900.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9004,900.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9005,900.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9006,900.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9007,900.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9008,900.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9009,900.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9010,901.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9011,901.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9012,901.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9013,901.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9014,901.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9015,901.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9016,901.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9017,901.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9018,901.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9019,901.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9020,902.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9021,902.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9022,902.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9023,902.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9024,902.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9025,902.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9026,902.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9027,902.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9028,902.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9029,902.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9030,903.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9031,903.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9032,903.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9033,903.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9034,903.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9035,903.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9036,903.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9037,903.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9038,903.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9039,903.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9040,904.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9041,904.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9042,904.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9043,904.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9044,904.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9045,904.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9046,904.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9047,904.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9048,904.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9049,904.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9050,905.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9051,905.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9052,905.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9053,905.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9054,905.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9055,905.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9056,905.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9057,905.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9058,905.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9059,905.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9060,906.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9061,906.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9062,906.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9063,906.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9064,906.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9065,906.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9066,906.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9067,906.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9068,906.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9069,906.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9070,907.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9071,907.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9072,907.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9073,907.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9074,907.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9075,907.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9076,907.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9077,907.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9078,907.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9079,907.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9080,908.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9081,908.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9082,908.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9083,908.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9084,908.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9085,908.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9086,908.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9087,908.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9088,908.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9089,908.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9090,909.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9091,909.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9092,909.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9093,909.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9094,909.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9095,909.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9096,909.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9097,909.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9098,909.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9099,909.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9100,910.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9101,910.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9102,910.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9103,910.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9104,910.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9105,910.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9106,910.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9107,910.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9108,910.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9109,910.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9110,911.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9111,911.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9112,911.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9113,911.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9114,911.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9115,911.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9116,911.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9117,911.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9118,911.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9119,911.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9120,912.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9121,912.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9122,912.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9123,912.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9124,912.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9125,912.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9126,912.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9127,912.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9128,912.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9129,912.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9130,913.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9131,913.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9132,913.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9133,913.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9134,913.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9135,913.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9136,913.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9137,913.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9138,913.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9139,913.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9140,914.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9141,914.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9142,914.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9143,914.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9144,914.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9145,914.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9146,914.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9147,914.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9148,914.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9149,914.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9150,915.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9151,915.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9152,915.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9153,915.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9154,915.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9155,915.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9156,915.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9157,915.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9158,915.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9159,915.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9160,916.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9161,916.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9162,916.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
9163,916.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
